StationID,MasterID,Latitude,Longitude,COMID
801SAR110,801SAR110,33.96468,-117.46518,22563032
801SAR124,801SAR124,34.12656,-117.07716,22558296
801SAR151,801SAR151,33.98873,-117.39614,948070235
801SAR168,801SAR168,34.17865,-116.84726,22559662
801SAR351,801SAR351,33.97295,-117.51806,948070252
801SBCATC,801SBCATC,34.2025,-117.22897,22554988
801SCASxx,801SCASxx,33.74697,-117.61214,22561262
801SCLCRx,801SCLCRx,33.74792,-117.64125,22561262
801SDC180,801SDC180,33.67623,-117.78944,20355428
801SDC418,801SDC418,33.68077,-117.8069,20355428
801SDC504,801SDC504,33.65657,-117.76426,20355458
801SGB017,801SGB017,33.8702,-117.79327,22527377
801SJR159,801SJR159,33.73904,-116.83089,22535256
801SNP001,801SNP001,34.2442,-117.50727,22557786
801SNP002,801SNP002,34.2559,-117.64111,22554666
801STC532,801STC532,33.77896,-117.83864,22563210
801STW055,801STW055,34.0396,-117.21973,22557960
801STW085,801STW085,34.0499,-117.23238,22557960
801STW207,801STW207,33.97496,-117.09231,22560402
801STW258,801STW258,34.01399,-117.17834,22556328
801TSC887,801TSC887,33.7644,-117.467003,22561196
801WBC106,801WBC106,34.15508,-116.88528,22558868
801WCC247,801WCC247,34.18771,-117.18359,22555238
801WCC446,801WCC446,34.18543,-117.18567,22555238
801WCCAHS,801WCCAHS,34.1933,-117.2745,22555344
801WE0550,801WE0550,34.16471,-116.97444,22558834
801WE0669,801WE0669,34.23169,-116.99915,22558640
801WE0674,801WE0674,34.17617,-116.9839,22558770
801WE0787,801WE0787,34.14599,-116.87859,22558868
801WE0806,801WE0806,34.14972,-117.13313,22555754
801WE0895,801WE0895,34.1869,-117.00758,22555116
801WE0989,801WE0989,33.91889,-117.60776,22560610
801WE1008,801WE1008,34.18128,-116.91197,22558750
801WE1013,801WE1013,34.10098,-117.01071,24843922
801WE1020,801WE1020,34.25257,-117.53174,22557786
801WE1032,801WE1032,33.96165,-117.50039,-9999
801WE1043,801WE1043,34.17289,-117.18064,22555368
801WE1127,801WE1127,34.18401,-117.25876,22555080
801WE1132,801WE1132,34.13332,-116.84289,22559686
801XXX112,801XXX112,34.26148,-117.46974,22557744
801XXX305,801XXX305,33.70892,-117.80066,20355334
802FMCAIP,802FMCAIP,33.80722,-116.7425,22535100
802NJR147,802NJR147,33.79427,-116.74714,22535148
802NJR160,802NJR160,33.73134,-116.8102,22535268
802S03234,802S03234,33.66152,-116.62741,22535454
802S09698,802S09698,33.7459,-116.70739,22536092
802S10146,802S10146,33.70541,-116.73356,22535332
802S11394,802S11394,33.71296,-116.7678,22536110
802S25288,802S25288,33.71951,-116.76214,22536110
802S25949,802S25949,33.79441,-116.7482,22535148
802S33361,802S33361,33.73906,-116.72515,22536092
802S33561,802S33561,33.74356,-116.7103,22536092
802S37697,802S37697,33.87962,-117.21403,22534630
802S45233,802S45233,33.76997,-116.77878,22535234
802SJN851,802SJN851,33.74022,-116.79492,22535254
802SJR116,802SJR116,33.66396,-117.2787,22532986
802SJR587,802SJR587,33.72206,-116.80423,22535278
802SWC020,802SWC020,33.76698,-116.6902,22535242
802SWC270,802SWC270,33.72944,-116.74809,22536110
802SWC375,802SWC375,33.75657,-116.70164,22535242
802SWC419,802SWC419,33.74266,-116.71364,22536092
802SWC535,802SWC535,33.73919,-116.72374,22536092
802WE0539,802WE0539,33.77174,-116.7696,22536082
802WE0658,802WE0658,33.79824,-116.74831,22535146
802WE0794,802WE0794,33.72962,-116.6735,22535334
845CTC480,845CTC480,33.80415,-118.08258,22525001
845M10601,845M10601,33.90791,-117.88829,22527365
845PS0011,845PS0011,33.88053,-117.89742,22525749
845RB8633,845RB8633,33.87181,-118.01959,22524969
901ACCCRx,901ACCCRx,33.51422,-117.74303,20350539
901ACPPDx,901ACPPDx,33.57517,-117.71497,20350507
901ATCAAS,901ATCAAS,33.68264,-117.50159,20350501
901ATCDOS,901ATCDOS,33.49825,-117.66601,20350681
901ATCTCx,901ATCTCx,33.67478,-117.54708,20348207
901BCCBCT,901BCCBCT,33.56903,-117.56508,20348729
901BCCSRT,901BCCSRT,33.56422,-117.56369,20348729
901BELOLV,901BELOLV,33.6406,-117.5531,20348295
901CSCADC,901CSCADC,33.49366,-117.43071,20351599
901DCCDCx,901DCCDCx,33.47108,-117.46461,20350737
901DCCSMC,901DCCSMC,33.47303,-117.4659,20351605
901M14118,901M14118,33.6098,-117.62739,20348413
901M14124,901M14124,33.43535,-117.62556,20350837
901M14126,901M14126,33.54743,-117.7223,20348695
901M14134,901M14134,33.59231,-117.63283,20348415
901M14137,901M14137,33.49418,-117.71659,20350669
901M14138,901M14138,33.57688,-117.63999,20348499
901NP9BWR,901NP9BWR,33.53063,-117.42908,20348769
901NP9FLC,901NP9FLC,33.67583,-117.53655,20348203
901NP9HJC,901NP9HJC,33.68461,-117.51474,20348197
901NP9LCC,901NP9LCC,33.62752,-117.42857,20348321
901PS0057,901PS0057,33.52977,-117.66957,20350529
901S00313,901S00313,33.60642,-117.44623,20348383
901S00469,901S00469,33.52999,-117.40855,20348759
901S00531,901S00531,33.55975,-117.772,20348625
901S00997,901S00997,33.44002,-117.61937,20350837
901S01705,901S01705,33.60369,-117.51,20348431
901S01811,901S01811,33.56418,-117.71792,20348641
901S01849,901S01849,33.55523,-117.39779,20348657
901S02702,901S02702,33.51636,-117.74062,20350539
901S02873,901S02873,33.54344,-117.39739,20348717
901S04309,901S04309,33.47486,-117.46605,20351601
901S04409,901S04409,33.60347,-117.45314,20348383
901S04565,901S04565,33.5316,-117.41415,20348767
901S06030,901S06030,33.50267,-117.64794,20348919
901S06798,901S06798,33.53154,-117.74144,20350539
901S06851,901S06851,33.55052,-117.67542,20348813
901S06969,901S06969,33.55334,-117.39579,20348657
901S11685,901S11685,33.5099,-117.6348,20348919
901S12942,901S12942,33.4779,-117.6785,20350775
901S39498,901S39498,33.49038,-117.66532,948070434
901S45253,901S45253,33.51442,-117.62613,20350533
901SCCA74,901SCCA74,33.61854,-117.50955,20348351
901SJC74x,901SJC74x,33.51917,-117.62372,20350533
901SJMS1x,901SJMS1x,33.58122,-117.52458,20348471
901SJOF1x,901SJOF1x,33.61633,-117.42717,20348331
901SJSJC9,901SJSJC9,33.48442,-117.67577,20350775
901SJSMT2,901SJSMT2,33.5497,-117.39619,20348717
901SJSMT3,901SJSMT3,33.47056,-117.47067,20351605
901SMCSMR,901SMCSMR,33.42339,-117.53136,20350879
901TCSMP1,901TCSMP1,33.63582,-117.61739,20348259
902ASTRLC,902ASTRLC,33.4433,-116.9877,22550557
902DLCDLM,902DLCDLM,33.45958,-117.29053,22548347
902M18864,902M18864,33.49207,-117.24653,22548207
902M18865,902M18865,33.46728,-117.23022,22548275
902M18893,902M18893,33.45304,-117.17403,22548371
902M20161,902M20161,33.4187,-117.14103,22549101
902M20173,902M20173,33.40528,-117.18096,22549103
902MCGSxx,902MCGSxx,33.47689,-117.14042,22549073
902RCBWGR,902RCBWGR,33.40772,-117.2023,22548475
902RCWGRx,902RCWGRx,33.40725,-117.19969,22548475
902S00117,902S00117,33.34095,-117.33193,22548535
902S00565,902S00565,33.41031,-117.23903,22548469
902S01097,902S01097,33.48724,-117.25537,22549067
902S02293,902S02293,33.42339,-117.20466,22548449
902S02357,902S02357,33.40568,-117.24977,22549107
902S05173,902S05173,33.3971,-117.28364,22548497
902SCDLRx,902SCDLRx,33.49219,-117.24642,22549067
902SCSCRx,902SCSCRx,33.42425,-117.24811,22548453
902SMADO2,902SMADO2,33.5131,-117.26808,-9999
902SMAS1x,902SMAS1x,33.45695,-116.97047,22549465
902SMROB8,902SMROB8,33.38713,-117.32372,22548509
902SMRWGR,902SMRWGR,33.42931,-117.19637,22548423
902SMSND3,902SMSND3,33.41521,-117.24661,22548453
902SMSTN1,902SMSTN1,33.43063,-117.18909,22548421
902SSMR05,902SSMR05,33.41434,-117.24151,22548457
902TCI15x,902TCI15x,33.47469,-117.138,22548249
902WE0888,902WE0888,33.45407,-117.30182,22548347
903ACPCT1,903ACPCT1,33.29595,-116.63863,20343195
903CVPCT,903CVPCT,33.26801,-116.6394,20343315
903FCPSPx,903FCPSPx,33.3517,-116.91389,20343005
903FRC,903FRC,33.35652,-116.91283,20343005
903GIR2xx,903GIR2xx,33.33521,-117.18882,20341577
903GJL000,903GJL000,33.24667,-117.27535,20342615
903M20124,903M20124,33.29947,-117.08415,20341661
903M20153,903M20153,33.31876,-117.10161,20342487
903M20165,903M20165,33.2747,-117.18089,948070417
903M20166,903M20166,33.24022,-117.23564,20342531
903NP9LWF,903NP9LWF,33.30962,-116.77768,20343171
903NP9PRC,903NP9PRC,33.26041,-116.80917,20344397
903NP9SLR,903NP9SLR,33.34992,-116.6649,20343009
903NP9UAC,903NP9UAC,33.32036,-116.62265,20343125
903S06113,903S06113,33.2645,-116.8131,20343321
903SLFRCx,903SLFRCx,33.3441,-116.88046,20343047
903SLGRD2,903SLGRD2,33.33549,-117.18845,20341577
903SLIRS2,903SLIRS2,33.33326,-116.87275,20343071
903SLKYS3,903SLKYS3,33.28908,-117.07136,20341665
903SLMSA2,903SLMSA2,33.28559,-117.20873,20341683
903SLRRFR,903SLRRFR,33.22619,-117.34422,20342539
903SLSLR3,903SLSLR3,33.26236,-116.80819,20343345
903SLSLR6,903SLSLR6,33.28792,-117.22339,20341685
903SLWVR1,903SLWVR1,33.29391,-117.08732,20341661
903WE0798,903WE0798,33.33669,-116.82848,20343057
903WE0900,903WE0900,33.33052,-116.81511,20343109
904AHC003,904AHC003,33.14968,-117.2937,20341917
904AHC004,904AHC004,33.14909,-117.29754,20341917
904AHCSAx,904AHCSAx,33.15625,-117.22611,20341905
904CBAHC6,904CBAHC6,33.14887,-117.29758,20341917
904CBBVR4,904CBBVR4,33.18147,-117.32893,20341853
904CBESC5,904CBESC5,33.08559,-117.15037,20341969
904CBESC6,904CBESC6,33.07156,-117.16444,20342595
904CBESC8,904CBESC8,33.03393,-117.23565,20342595
904CBSAM5,904CBSAM5,33.08855,-117.24526,948070419
904ECHRBx,904ECHRBx,33.10878,-117.11144,20341947
904ENCGVR,904ENCGVR,33.07153,-117.26217,20341975
904M21713,904M21713,33.11944,-117.09511,20342575
904M21720,904M21720,33.15678,-117.28243,20341899
904M21729,904M21729,33.09835,-117.13358,20341969
904PS0034,904PS0034,33.06756,-117.26276,20341975
904S00537,904S00537,33.05031,-117.22428,20342631
904S02201,904S02201,33.17979,-117.33735,20341853
904S02585,904S02585,33.09086,-117.2447,948070419
904S08089,904S08089,33.08899,-117.13748,20341969
904S12185,904S12185,33.09918,-117.13013,20341953
904WE1125,904WE1125,33.09896,-117.12876,20341953
904WE1131,904WE1131,33.0682,-117.16872,20341979
905BCC,905BCC,33.13086,-116.79575,20329660
905BCN1xx,905BCN1xx,33.10528,-116.89306,20330882
905BMCCGx,905BMCCGx,33.12706,-116.80361,20329660
905CE0512,905CE0512,33.11137,-116.74386,20330874
905DGCC1x,905DGCC1x,33.1579419,-116.85173,20329572
905DGSY1x,905DGSY1x,33.12783,-116.67785,20329654
905DGUT1x,905DGUT1x,33.17601,-116.85052,20329534
905KCCSDx,905KCCSDx,33.06756,-117.06606,20328612
905M21721,905M21721,33.00843,-117.16525,20328674
905M21725,905M21725,33.01795,-117.17811,20328662
905M21737,905M21737,33.00405,-117.15264,20329184
905M21756,905M21756,33.05619,-117.04124,20328616
905PS0026,905PS0026,33.10697,-116.86545,20330878
905S01953,905S01953,33.08958,-116.9032,20329804
905S02561,905S02561,33.12974,-116.63591,20330870
905S15201,905S15201,33.11778,-116.85444,20329746
905SDBDN9,905SDBDN9,33.09184,-116.89774,20329780
905SDGVC2,905SDGVC2,33.04335,-117.07563,20328634
905SDISS2,905SDISS2,33.13428,-116.5971,-9999
905SDYSA7,905SDYSA7,33.08603,-116.91668,20330890
905WE0679,905WE0679,33.13163,-116.6544,20329654
905WE1018,905WE1018,33.12423,-116.68157,20329672
906CCECRx,906CCECRx,32.96208,-117.09339,20331160
906LPLPC4,906LPLPC4,32.93701,-117.13818,20331208
906LPLPC6,906LPLPC6,32.9072,-117.23055,20331276
906LPRSC4,906LPRSC4,32.83703,-117.23178,20331462
906LPTEC3,906LPTEC3,32.77633,-117.18608,20331496
906M21738,906M21738,32.92288,-117.18625,20331268
906M21758,906M21758,32.94264,-117.10754,20331192
906M23302,906M23302,32.81736,-117.19986,20331478
906M23318,906M23318,32.8249,-117.23035,20331462
906S02246,906S02246,32.94636,-117.09849,20331170
907BCT,907BCT,32.96654,-116.65211,20332536
907CCCR02,907CCCR02,33.00222,-116.70889,20330036
907CONECR,907CONECR,32.89028,-116.76306,20332804
907LCCHW8,907LCCHW8,32.83586,-116.90031,20332986
907M23325,907M23325,32.80233,-116.97166,20333122
907M23327,907M23327,32.8378,-116.78974,20332972
907M23330,907M23330,33.00358,-116.70228,20330036
907M23331,907M23331,32.84058,-116.90771,20332970
907M23348,907M23348,32.7862,-117.11484,20331482
907M23362,907M23362,32.9918,-116.71432,20332438
907NP9OSD,907NP9OSD,32.84705,-117.05037,20331400
907S00577,907S00577,33.0767,-116.67455,20329834
907S01418,907S01418,32.99254,-116.71771,20332438
907S01434,907S01434,32.90475,-116.62501,20332754
907S01610,907S01610,32.96675,-116.65275,20332536
907S02774,907S02774,32.81182,-116.97323,20333052
907S03210,907S03210,33.00312,-116.72918,20330038
907S03786,907S03786,32.89421,-116.65844,20332830
907S05514,907S05514,32.97974,-116.74246,20332496
907S46499,907S46499,32.96198,-116.75077,20334398
907SDALV3,907SDALV3,32.78309,-117.07478,20331494
907SDB047,907SDB047,33.00755,-116.66464,20330010
907SDBOC2,907SDBOC2,32.96353,-116.66406,20332536
907SDCHC3,907SDCHC3,32.84722,-116.80694,20332948
907SDFRC2,907SDFRC2,32.83945,-117.00107,20331412
907SDR1xx,907SDR1xx,32.76497,-117.19136,20331520
907SDRMTx,907SDRMTx,32.81858,-117.06531,20331934
907SDRS2x,907SDRS2x,32.77222,-117.14194,20331516
907SDSDR8,907SDSDR8,32.8405,-117.03908,20331398
907SDSDR9,907SDSDR9,32.83894,-117.04535,20331434
907SDSVC3,907SDSVC3,32.99637,-116.8441,20332430
907SRSD1x,907SRSD1x,33.10878,-116.65758,20355506
907SSDR11,907SSDR11,32.82119,-117.0627,20331934
908CCTNFA,908CCTNFA,32.7273,-117.06977,20331550
909CCCSPx,909CCCSPx,32.94003,-116.56444,20332676
909JPCH79,909JPCH79,32.91849,-116.57176,20332702
909JQCASR,909JQCASR,32.91468,-116.56562,20332720
909M24923,909M24923,32.63919,-116.9887,20334504
909M24925,909M24925,32.83848,-116.63814,20334440
909M24937,909M24937,32.81935,-116.70775,20333036
909S00282,909S00282,32.87185,-116.61372,20332896
909SHAR02,909SHAR02,32.81028,-116.84278,20333084
909SLAW02,909SLAW02,32.75409,-116.77885,20333188
909SSWR01,909SSWR01,32.90942,-116.57633,20332758
909SSWR03,909SSWR03,32.83521,-116.62203,20334440
909SSWR08,909SSWR08,32.65897,-117.04181,948070399
909SSWR1a,"909SSWR1a",32.90942,-116.57633,20332758
909SWCASR,909SWCASR,32.94249,-116.55409,20332648
909SWR94x,909SWR94x,32.73331,-116.93861,20334686
909WE0662,909WE0662,32.89957,-116.58789,20332896
909WE0780,909WE0780,32.92981,-116.55901,20332676
909WE1014,909WE1014,32.83213,-116.7265,20333018
910DZRA03,910DZRA03,32.65325,-116.79171,20333528
910M24924,910M24924,32.5915,-117.07624,20331700
910OTJMC4,910OTJMC4,32.63747,-116.88405,20334508
910OTJMC5,910OTJMC5,32.63361,-116.88603,20334508
910S06570,910S06570,32.63481,-116.88541,20334508
910S14762,910S14762,32.64787,-116.86999,20333562
911CCH80x,911CCH80x,32.78803,-116.49761,20325127
911COPPER,911COPPER,32.5616,-116.8291,20325695
911KCKCRx,911KCKCRx,32.78745,-116.451,20325113
911LAP,911LAP,32.70021,-116.48152,20325295
911M24913,911M24913,32.59027,-116.51532,20325579
911M24916,911M24916,32.54938,-116.99128,20325725
911M24926,911M24926,32.59782,-116.65687,20325559
911M24934,911M24934,32.76761,-116.65057,20325165
911M24945,911M24945,32.74334,-116.46741,20325199
911MCCBML,911MCCBML,32.67583,-116.58306,20325349
911NCPCR2,911NCPCR2,32.86391,-116.50865,20324991
911NCPCRx,911NCPCRx,32.86408,-116.51847,20324989
911NP9ATC,911NP9ATC,32.76824,-116.41757,20326337
911NP9UCW,911NP9UCW,32.81829,-116.49235,20325041
911PCH80x,911PCH80x,32.83719,-116.53636,20325019
911S00538,911S00538,32.78123,-116.63207,20325133
911S00858,911S00858,32.90282,-116.49337,20326313
911S01142,911S01142,32.73547,-116.65268,20325195
911S01818,911S01818,32.86215,-116.52037,20325007
911S02058,911S02058,32.76142,-116.64257,20325163
911S03354,911S03354,32.79112,-116.61677,20325097
911S04086,911S04086,32.67454,-116.57777,20325349
911S12262,911S12262,32.65665,-116.68056,20326413
911TCAM01,911TCAM01,32.58928,-116.51797,20326431
911TCCTCx,911TCCTCx,32.80778,-116.44,20325057
911TJIND2,911TJIND2,32.89752,-116.50406,20324959
911TJKC1x,911TJKC1x,32.7598,-116.45078,20325149
911TJKTC5,911TJKTC5,32.75288,-116.45197,20326347
911TJLAP4,911TJLAP4,32.69992,-116.47914,20325295
911TJLCC2,911TJLCC2,32.77887,-116.44162,20325111
911TJNPC2,911TJNPC2,32.8653,-116.51815,20324987
911TJPC2x,911TJPC2x,32.85311,-116.52273,20325007
911TJPVC1,911TJPVC1,32.83572,-116.54322,20325019
911TJWIL3,911TJWIL3,32.69361,-116.69528,20325305
911TTJR01,911TTJR01,32.56556,-116.77167,20326435
CAT08722-012,CAT08722-012,39.2886539,-119.93427,8942877
CAT08722-017,CAT08722-017,38.75328,-120.0282,8943969
CAT08722-024,CAT08722-024,39.25792,-120.0126,8941995
CAT08722-025,CAT08722-025,38.87548,-120.0835,8943615
CAT08722-033,CAT08722-033,38.7637294,-120.0159,8943721
CAT08722-036,CAT08722-036,39.06611,-119.9343,8942509
CAT08722-038,CAT08722-038,38.9272352,-120.10648,8943579
CAT08722-039,CAT08722-039,39.08895,-120.1657,8941705
CAT08722-047,CAT08722-047,39.13959,-119.9236,8942481
CAT08722-049,CAT08722-049,38.7803,-120.0286,8943711
CAT08722-054,CAT08722-054,38.89909,-119.904,8944473
CAT08722-055,634CAT055,39.00578,-120.16534,8941755
CAT08722-056,CAT08722-056,39.27978,-119.9127,8942879
CAT08722-058,CAT08722-058,38.8985134,-119.92053,8944475
CC-CR,CC-CR,33.45942,-117.56869,20350799
LALT500,LALT500,33.93557,-118.17126,22518270
LALT501,LALT501,34.08009,-118.22419,22515822
LALT502,LALT502,33.84655,-118.20894,22518272
LALT503,LALT503,34.14832,-118.38907,22514962
LC-133,LC-133,33.57853,-117.76178,20348565
ME-CC,ME-CC,34.17912,-119.03968,17562626
ME-SCR,ME-SCR,34.30063,-119.1097,17573681
ME-VR2,"ME-VR2",34.34584,-119.29948,948070372
PC1,PC1,34.41189,-118.901,17574729
PC4,PC4,34.42311,-118.8849,17574579
PC5,PC5,34.42767,-118.8847,17574579
PC6,PC6,34.43047,-118.8868,17574579
PC7,PC7,34.43276,-118.891,17574579
R5BIO-001,111FS0001,39.327,-122.83101,8308998
R5BIO-006,111WER008,39.49361,-122.86417,8308060
R5BIO-007,111FS0007,39.4713,-122.83364,8308196
R5BIO-008,111FS0008,39.31933,-122.84536,8309034
R5BIO-010,106WER011,40.93667,-123.15389,8243440
R5BIO-014,R5BIO-014,38.64734,-119.9989,17053854
R5BIO-015,R5BIO-015,38.7784,-119.9972,8944559
R5BIO-022,634MKCBLG,39.01936,-120.15304,8941743
R5BIO-024,634UTRADC,38.72996,-120.01776,8943969
R5BIO-027,634HHCATC,38.85429,-119.94777,8944545
R5BIO-029,634WRD029,39.14052,-120.19702,8941685
R5BIO-031,R5BIO-031,38.8560835,-119.94089,8944533
R5BIO-033,R5BIO-033,38.14917,-120.1224,343481
R5BIO-035,505LBCAMR,41.09204,-122.11268,7960919
R5BIO-038,R5BIO-038,38.41613,-119.7399,346305
R5BIO-040,106FS0040,40.16904,-123.02523,8235250
R5BIO-042,R5BIO-042,41.91593,-120.8876,2557039
R5BIO-047,526WTCACT,41.44264,-121.01538,7925033
R5BIO-048,526PNCAMF,41.36145,-120.28211,7928665
R5BIO-108,R5BIO-108,39.72103,-120.6394,8041805
R5BIO-109,R5BIO-109,39.73211,-120.7249,8040307
R5BIO-110,R5BIO-110,39.8046142,-120.81359,8039745
R5BIO-111,518SDCAHR,40.21188,-121.2724,948020220
R5BIO-112,518WLCBWL,40.38537,-121.34084,2772782
R5BIO-114,509CTCADC,40.2206,-121.4132,8020498
R5BIO-117,526PRS117,41.15743,-120.26225,7930205
R5BIO-118,526RSH118,41.30003,-120.86127,7929123
R5BIO-127,517PLC127,39.5847,-120.8103,8058251
R5BIO-130,636SHCWES,39.43105,-120.24151,8933524
R5BIO-131,514MDCABC,39.06366,-120.26834,14992727
R5BIO-132,635PCNA89,39.381,-120.2383,8933718
R5BIO-137,514BMCARC,38.87255,-120.74348,14981580
R5BIO-139,518KNCAWC,40.45011,-121.36707,2772588
R5BIO-140,518WLCBCP,40.05261,-120.3713,8027050
R5BIO-146,509BSCADC,40.10009,-121.66986,8020764
R5BIO-150,532PTCAER,38.51109,-120.33743,17053262
R5BIO-154,R5BIO-154,40.2101768,-120.63434,8026304
R5BIO-155,R5BIO-155,40.11766,-120.4741,8026654
R5BIO-158,111TGCAER,39.39523,-122.86543,8308598
R5BIO-161,111RSCAER,39.98777,-123.05131,8294601
R5BIO-162,518BTCASC,40.18694,-121.30683,2772920
R5BIO-204,537GZCAMR,37.52509,-119.46551,21610533
R5BIO-206,R5BIO-206,37.68937,-119.7051,21609783
R5BIO-210,554PMCGWD,36.08291,-118.54753,14970909
R5BIO-211,554NYCGWD,36.0205,-118.56685,14971045
R5BIO-212,R5BIO-212,36.14558,-118.4918,14971199
R5BIO-213,554PMCABC,35.95289,-118.41531,14971713
R5BIO-224,553KRNAYC,36.54679,-118.89798,14917925
R5BIO-225,553KRSASC,36.349864,-118.7507664,14922771
R5BIO-227,553KRMFHC,36.61139,-118.69985,14917763
R5BIO-230,536TRMACC,37.882824,-119.7945729,17081735
R5BIO-231,R5BIO-231,37.53798,-119.6168,21610453
R5BIO-233,R5BIO-233,37.80706,-119.8534,17081909
R5BIO-235,R5BIO-235,37.8871218,-119.38922,17081739
R5BIO-243,603OHR001,37.74242,-118.75921,20275047
R5BIO-248,R5BIO-248,35.97744,-118.4858,14971663
R5BIO-304,801SASF38,34.16404977,-116.8330076,22559686
R5BIO-309,901ATCAAS,33.68264,-117.50159,20350501
R5BIO-318,SMC42252,34.27206,-117.89284,22522723
R5BIO-323,402MTCUNF,34.5175,-119.3792,17585756
R5BIO-327,312RSCASC,34.74644254,-119.70575,17626439
R5BIO-330,R5BIO-330,37.1280317,-119.14233,22047739
R5BIO-411,103FS0411,41.532071,-123.8286917,4439890
R5BIO-414,105WLKAKR,41.82608369,-123.1667009,360391
R5BIO-417,R5BIO-417,40.21082,-120.6346,8026304
R5BIO-418,105FS0418,41.5728015,-123.5446885,4439728
R5BIO-6484,SMC31725,32.76139,-116.45139,20325141
R5BIO-6498,SMC12261,33.38831,-117.3258,22548509
R5BIO-6528,903FCPSPx,33.3517,-116.91389,20343005
REF-BC,REF-BC,33.63611,-117.55581,20348295
REF-FC,REF-FC,33.79101,-117.71934,22563198
REF-TCAS,REF-TCAS,33.67399,-117.53722,20348207
SC-MB,SC-MB,33.50543,-117.70897,20348913
SD-AP,SD-AP,33.44761,-117.6121,20350811
SGLT506,SGLT506,34.06173,-117.99129,22524847
SGLT507,SGLT507,34.03653,-118.03108,22521721
SGLT508,SGLT508,33.79683,-118.08883,22525001
SGUR010,SGUR010,34.19498,-117.86114,22522973
SGUR103,SGUR103,34.23218,-118.05822,22520987
SGUT501,SGUT501,34.2408,-117.8833,22524629
SGUT502,SGUT502,34.2283,-117.76593,22522881
SGUT503,SGUT503,34.29216,-117.83856,22522647
SGUT504,SGUT504,34.2377,-117.8203,22522845
SGUT505,SGUT505,34.16939,-117.88932,22524699
SJC-74,SJC-74,33.51925,-117.62523,20350533
SMC00027,403BA0027,34.66254,-119.05249,17567373
SMC00036,408BA0036,34.21502,-118.87899,17564924
SMC00080,SMC00080,34.32909,-118.08188,22514376
SMC00096,SMC00096,34.09451,-117.78462,22523173
SMC00105,SMC00105,33.74651,-117.58423,22561260
SMC00135,801S00135,34.07818,-116.87857,22558972
SMC00144,SMC00144,34.26705,-117.78759,22524639
SMC00153,SMC00153,33.22193,-117.34611,20342539
SMC00190,SMC00190,34.01488,-118.04783,22521017
SMC00191,403BA0191,34.36762,-119.0538,17573663
SMC00198,"SMC00198",32.93709,-117.13851,20331208
SMC00206,SMC00206,33.54359,-117.65963,20350529
SMC00208,SMC00208,34.24464,-117.90908,22522803
SMC00236,SMC00236,34.08951,-117.94783,22523203
SMC00254,SMC00254,33.83758,-118.05377,22524983
SMC00271,SMC00271,34.5485,-119.16547,17568061
SMC00282,909S00282,32.8718,-116.61357,20332896
SMC00288,SMC00288,34.13118,-117.76,22524733
SMC00318,SMC00318,33.81287,-118.20558,22518274
SMC00324,ME-SCR,34.30063,-119.1097,17573681
SMC00345,SMC00345,33.21048,-117.22484,20341801
SMC00375,801S00375,34.10902,-117.15271,22555944
SMC00382,SMC00382,34.04437,-117.99413,22523213
SMC00428,SMC00428,34.2481,-118.04976,22520983
SMC00436,SMC00436,34.149,-118.27863,22515824
SMC00440,SMC00440,34.28658,-118.52966,22515786
SMC00446,SMC00446,34.02018,-118.04627,22521007
SMC00457,SMC00457,33.2337,-117.09391,20342525
SMC00464,SMC00464,34.24152,-117.86683,22524649
SMC00473,"SMC00473",33.03916,-117.15802,20329176
SMC00476,SMC00476,34.24209,-118.13381,22515784
SMC00479,SMC00479,34.2634,-119.24095,17587628
SMC00480,SMC00480,34.23434,-117.73155,22524653
SMC00520,SMC00520,34.29626,-118.28252,22514494
SMC00531,901S00531,33.55975,-117.772,20348625
SMC00544,SMC00544,34.14677,-117.74153,22523163
SMC00574,SMC00574,33.87972,-118.10851,22525157
SMC00608,SMC00608,34.12344,-117.90223,22524713
SMC00632,SMC00632,34.14874,-118.55604,22514984
SMC00660,408BA0660,34.26784,-118.93781,17563970
SMC00665,SMC00665,33.274,-117.23159,20341709
SMC00670,SMC00670,33.86925,-117.90916,22525749
SMC00684,SMC00684,34.09698,-118.02373,22515002
SMC00686,SMC00686,34.0322,-117.83819,22523225
SMC00693,SMC00693,33.2964,-117.08556,20341661
SMC00702,SMC00702,33.87795,-118.00297,22524965
SMC00710,SMC00710,32.88934,-117.20028,20331322
SMC00729,SMC00729,33.13525,-117.17488,20341931
SMC00748,SMC00748,34.07548,-118.0788,22515016
SMC00756,SMC00756,34.14956,-118.39156,22514962
SMC00766,SMC00766,33.65718,-117.83739,20355480
SMC00791,801S00791,34.2792,-117.44663,22554612
SMC00827,SMC00827,34.55734,-119.18833,17567969
SMC00830,SMC00830,33.94305,-118.16606,22518270
SMC00836,408BA0836,34.19071,-119.00511,17562598
SMC00857,SMC00857,33.24609,-117.30088,20342513
SMC00873,SMC00873,33.59849,-117.62668,20348415
SMC00899,SMC00899,33.71747,-117.7888,20355328
SMC00903,801S00903,34.17832,-116.84729,22559662
SMC00910,"SMC00910",33.51383,-117.74426,20350539
SMC00911,SMC00911,34.50797,-119.29854,17585780
SMC00921,SMC00921,33.10624,-117.11573,20341947
SMC00924,SMC00924,34.22394,-118.18053,22514774
SMC00926,SMC00926,33.90739,-117.88296,22527363
SMC00957,SMC00957,33.96195,-117.37075,22560496
SMC00958,SMC00958,33.82532,-117.99894,22525759
